CO2 (ppm),Timestamp,Hour,Day,Month
1505.9,2024-07-09 15:54:04,15,9,7
1502.5,2024-07-09 15:54:06,15,9,7
1500.9,2024-07-09 15:54:08,15,9,7
1503.3,2024-07-09 15:54:10,15,9,7
1504.0,2024-07-09 15:54:12,15,9,7
1504.4,2024-07-09 15:54:14,15,9,7
1508.5,2024-07-09 15:54:17,15,9,7
1509.1,2024-07-09 15:54:19,15,9,7
1508.8,2024-07-09 15:54:21,15,9,7
1507.3,2024-07-09 15:54:23,15,9,7
1508.0,2024-07-09 15:54:25,15,9,7
1508.0,2024-07-09 15:54:27,15,9,7
1507.5,2024-07-09 15:54:29,15,9,7
1505.9,2024-07-09 15:54:31,15,9,7
1506.0,2024-07-09 15:54:33,15,9,7
1507.5,2024-07-09 15:54:35,15,9,7
1509.3,2024-07-09 15:54:37,15,9,7
1511.2,2024-07-09 15:54:39,15,9,7
1512.1,2024-07-09 15:54:41,15,9,7
1512.3,2024-07-09 15:54:43,15,9,7
1511.6,2024-07-09 15:54:46,15,9,7
1512.8,2024-07-09 15:54:48,15,9,7
1512.4,2024-07-09 15:54:50,15,9,7
1511.7,2024-07-09 15:54:52,15,9,7
1512.2,2024-07-09 15:54:54,15,9,7
1513.4,2024-07-09 15:54:56,15,9,7
1513.2,2024-07-09 15:54:58,15,9,7
1512.6,2024-07-09 15:55:00,15,9,7
1512.4,2024-07-09 15:55:02,15,9,7
1512.7,2024-07-09 15:55:04,15,9,7
1514.7,2024-07-09 15:55:06,15,9,7
1515.8,2024-07-09 15:55:08,15,9,7
1516.3,2024-07-09 15:55:10,15,9,7
1517.5,2024-07-09 15:55:13,15,9,7
1517.8,2024-07-09 15:55:15,15,9,7
1518.4,2024-07-09 15:55:17,15,9,7
1519.4,2024-07-09 15:55:19,15,9,7
1519.1,2024-07-09 15:55:21,15,9,7
1520.0,2024-07-09 15:55:23,15,9,7
1519.6,2024-07-09 15:55:25,15,9,7
1520.1,2024-07-09 15:55:27,15,9,7
1519.9,2024-07-09 15:55:29,15,9,7
1520.7,2024-07-09 15:55:31,15,9,7
1522.1,2024-07-09 15:55:33,15,9,7
1522.6,2024-07-09 15:55:35,15,9,7
1523.2,2024-07-09 15:55:37,15,9,7
1523.4,2024-07-09 15:55:39,15,9,7
1524.9,2024-07-09 15:55:42,15,9,7
1525.0,2024-07-09 15:55:44,15,9,7
1525.3,2024-07-09 15:55:46,15,9,7
1525.0,2024-07-09 15:55:48,15,9,7
1525.1,2024-07-09 15:55:50,15,9,7
1524.5,2024-07-09 15:55:52,15,9,7
1525.2,2024-07-09 15:55:54,15,9,7
1526.2,2024-07-09 15:55:56,15,9,7
1527.1,2024-07-09 15:55:58,15,9,7
1527.4,2024-07-09 15:56:00,15,9,7
1526.7,2024-07-09 15:56:02,15,9,7
1527.2,2024-07-09 15:56:04,15,9,7
1527.5,2024-07-09 15:56:06,15,9,7
1527.4,2024-07-09 15:56:08,15,9,7
1527.3,2024-07-09 15:56:11,15,9,7
1528.9,2024-07-09 15:56:13,15,9,7
1529.9,2024-07-09 15:56:15,15,9,7
1530.4,2024-07-09 15:56:17,15,9,7
1531.7,2024-07-09 15:56:19,15,9,7
1532.8,2024-07-09 15:56:21,15,9,7
1534.4,2024-07-09 15:56:23,15,9,7
1533.7,2024-07-09 15:56:25,15,9,7
1533.0,2024-07-09 15:56:27,15,9,7
1533.0,2024-07-09 15:56:29,15,9,7
1534.0,2024-07-09 15:56:31,15,9,7
1534.4,2024-07-09 15:56:33,15,9,7
1533.6,2024-07-09 15:56:35,15,9,7
1534.4,2024-07-09 15:56:37,15,9,7
1535.3,2024-07-09 15:56:40,15,9,7
1535.9,2024-07-09 15:56:42,15,9,7
1534.3,2024-07-09 15:56:44,15,9,7
1532.9,2024-07-09 15:56:46,15,9,7
1535.1,2024-07-09 15:56:48,15,9,7
1537.6,2024-07-09 15:56:50,15,9,7
1538.9,2024-07-09 15:56:52,15,9,7
1543.6,2024-07-09 15:56:54,15,9,7
1543.6,2024-07-09 15:56:56,15,9,7
1545.0,2024-07-09 15:56:58,15,9,7
1547.8,2024-07-09 15:57:00,15,9,7
1550.2,2024-07-09 15:57:02,15,9,7
1552.8,2024-07-09 15:57:04,15,9,7
1553.2,2024-07-09 15:57:06,15,9,7
1551.4,2024-07-09 15:57:09,15,9,7
1550.6,2024-07-09 15:57:11,15,9,7
1552.0,2024-07-09 15:57:13,15,9,7
1552.1,2024-07-09 15:57:15,15,9,7
1554.0,2024-07-09 15:57:17,15,9,7
1554.2,2024-07-09 15:57:19,15,9,7
1554.2,2024-07-09 15:57:21,15,9,7
1555.0,2024-07-09 15:57:23,15,9,7
1556.2,2024-07-09 15:57:25,15,9,7
1555.4,2024-07-09 15:57:27,15,9,7
1555.3,2024-07-09 15:57:29,15,9,7
1554.9,2024-07-09 15:57:31,15,9,7
1556.8,2024-07-09 15:57:33,15,9,7
1557.2,2024-07-09 15:57:36,15,9,7
1556.5,2024-07-09 15:57:38,15,9,7
1557.5,2024-07-09 15:57:40,15,9,7
1556.7,2024-07-09 15:57:42,15,9,7
1556.6,2024-07-09 15:57:44,15,9,7
1556.6,2024-07-09 15:57:46,15,9,7
1557.2,2024-07-09 15:57:48,15,9,7
1556.2,2024-07-09 15:57:50,15,9,7
1555.9,2024-07-09 15:57:52,15,9,7
1557.6,2024-07-09 15:57:54,15,9,7
1558.4,2024-07-09 15:57:56,15,9,7
1558.2,2024-07-09 15:57:58,15,9,7
1558.4,2024-07-09 15:58:00,15,9,7
1558.8,2024-07-09 15:58:02,15,9,7
1559.7,2024-07-09 15:58:05,15,9,7
1559.1,2024-07-09 15:58:07,15,9,7
1559.1,2024-07-09 15:58:09,15,9,7
1559.2,2024-07-09 15:58:11,15,9,7
1560.5,2024-07-09 15:58:13,15,9,7
1559.3,2024-07-09 15:58:15,15,9,7
1559.4,2024-07-09 15:58:17,15,9,7
1560.2,2024-07-09 15:58:19,15,9,7
1559.1,2024-07-09 15:58:21,15,9,7
1559.4,2024-07-09 15:58:23,15,9,7
1560.3,2024-07-09 15:58:25,15,9,7
1560.8,2024-07-09 15:58:27,15,9,7
1561.5,2024-07-09 15:58:29,15,9,7
1562.1,2024-07-09 15:58:32,15,9,7
1562.3,2024-07-09 15:58:34,15,9,7
1561.1,2024-07-09 15:58:36,15,9,7
1561.9,2024-07-09 15:58:38,15,9,7
1561.1,2024-07-09 15:58:40,15,9,7
1560.8,2024-07-09 15:58:42,15,9,7
1560.9,2024-07-09 15:58:44,15,9,7
1560.4,2024-07-09 15:58:46,15,9,7
1561.8,2024-07-09 15:58:48,15,9,7
1562.1,2024-07-09 15:58:50,15,9,7
1562.6,2024-07-09 15:58:52,15,9,7
1564.3,2024-07-09 15:58:54,15,9,7
1565.0,2024-07-09 15:58:56,15,9,7
1565.4,2024-07-09 15:58:58,15,9,7
1565.3,2024-07-09 15:59:01,15,9,7
1565.6,2024-07-09 15:59:03,15,9,7
1565.6,2024-07-09 15:59:05,15,9,7
1566.3,2024-07-09 15:59:07,15,9,7
1566.4,2024-07-09 15:59:09,15,9,7
1565.7,2024-07-09 15:59:11,15,9,7
1566.2,2024-07-09 15:59:13,15,9,7
1565.9,2024-07-09 15:59:15,15,9,7
1566.6,2024-07-09 15:59:17,15,9,7
1567.7,2024-07-09 15:59:19,15,9,7
1566.6,2024-07-09 15:59:21,15,9,7
1566.3,2024-07-09 15:59:23,15,9,7
1566.4,2024-07-09 15:59:25,15,9,7
1566.2,2024-07-09 15:59:28,15,9,7
1566.1,2024-07-09 15:59:30,15,9,7
1566.4,2024-07-09 15:59:32,15,9,7
1567.0,2024-07-09 15:59:34,15,9,7
1567.2,2024-07-09 15:59:36,15,9,7
1567.8,2024-07-09 15:59:38,15,9,7
1567.9,2024-07-09 15:59:40,15,9,7
1568.0,2024-07-09 15:59:42,15,9,7
1567.9,2024-07-09 15:59:44,15,9,7
1567.6,2024-07-09 15:59:46,15,9,7
1567.2,2024-07-09 15:59:48,15,9,7
1567.5,2024-07-09 15:59:50,15,9,7
1566.8,2024-07-09 15:59:52,15,9,7
1565.7,2024-07-09 15:59:55,15,9,7
1564.9,2024-07-09 15:59:57,15,9,7
1565.4,2024-07-09 15:59:59,15,9,7
1566.1,2024-07-09 16:00:01,16,9,7
1565.6,2024-07-09 16:00:03,16,9,7
1565.4,2024-07-09 16:00:05,16,9,7
1564.5,2024-07-09 16:00:07,16,9,7
1563.7,2024-07-09 16:00:09,16,9,7
1563.0,2024-07-09 16:00:11,16,9,7
1562.4,2024-07-09 16:00:13,16,9,7
1562.9,2024-07-09 16:00:15,16,9,7
1562.8,2024-07-09 16:00:17,16,9,7
1563.0,2024-07-09 16:00:19,16,9,7
1563.7,2024-07-09 16:00:22,16,9,7
1564.1,2024-07-09 16:00:24,16,9,7
1563.5,2024-07-09 16:00:26,16,9,7
1563.3,2024-07-09 16:00:28,16,9,7
1562.9,2024-07-09 16:00:30,16,9,7
1562.3,2024-07-09 16:00:32,16,9,7
1561.6,2024-07-09 16:00:34,16,9,7
1561.5,2024-07-09 16:00:36,16,9,7
1561.3,2024-07-09 16:00:38,16,9,7
1561.3,2024-07-09 16:00:40,16,9,7
1560.8,2024-07-09 16:00:42,16,9,7
1559.9,2024-07-09 16:00:44,16,9,7
1559.3,2024-07-09 16:00:46,16,9,7
1559.3,2024-07-09 16:00:49,16,9,7
1559.6,2024-07-09 16:00:51,16,9,7
1558.7,2024-07-09 16:00:53,16,9,7
1558.0,2024-07-09 16:00:55,16,9,7
1557.5,2024-07-09 16:00:57,16,9,7
1556.9,2024-07-09 16:00:59,16,9,7
1557.7,2024-07-09 16:01:01,16,9,7
1557.4,2024-07-09 16:01:03,16,9,7
1557.9,2024-07-09 16:01:05,16,9,7
1557.7,2024-07-09 16:01:07,16,9,7
1558.1,2024-07-09 16:01:09,16,9,7
1557.6,2024-07-09 16:01:11,16,9,7
1557.5,2024-07-09 16:01:13,16,9,7
1557.2,2024-07-09 16:01:16,16,9,7
1557.1,2024-07-09 16:01:18,16,9,7
1557.3,2024-07-09 16:01:20,16,9,7
1557.8,2024-07-09 16:01:22,16,9,7
1557.3,2024-07-09 16:01:24,16,9,7
1557.4,2024-07-09 16:01:26,16,9,7
1557.0,2024-07-09 16:01:28,16,9,7
1556.7,2024-07-09 16:01:30,16,9,7
1556.7,2024-07-09 16:01:32,16,9,7
1556.5,2024-07-09 16:01:34,16,9,7
1556.6,2024-07-09 16:01:36,16,9,7
1557.0,2024-07-09 16:01:38,16,9,7
1556.5,2024-07-09 16:01:40,16,9,7
1556.6,2024-07-09 16:01:43,16,9,7
1556.5,2024-07-09 16:01:45,16,9,7
1556.2,2024-07-09 16:01:47,16,9,7
1556.6,2024-07-09 16:01:49,16,9,7
1557.0,2024-07-09 16:01:51,16,9,7
1556.4,2024-07-09 16:01:53,16,9,7
1555.9,2024-07-09 16:01:55,16,9,7
1555.7,2024-07-09 16:01:57,16,9,7
1555.8,2024-07-09 16:01:59,16,9,7
1555.2,2024-07-09 16:02:01,16,9,7
1555.7,2024-07-09 16:02:03,16,9,7
1555.8,2024-07-09 16:02:05,16,9,7
1556.2,2024-07-09 16:02:07,16,9,7
1556.9,2024-07-09 16:02:09,16,9,7
1557.1,2024-07-09 16:02:12,16,9,7
1557.7,2024-07-09 16:02:14,16,9,7
1557.5,2024-07-09 16:02:16,16,9,7
1557.1,2024-07-09 16:02:18,16,9,7
1557.3,2024-07-09 16:02:20,16,9,7
1557.1,2024-07-09 16:02:22,16,9,7
1557.5,2024-07-09 16:02:24,16,9,7
1558.0,2024-07-09 16:02:26,16,9,7
1557.4,2024-07-09 16:02:28,16,9,7
1557.3,2024-07-09 16:02:30,16,9,7
1557.7,2024-07-09 16:02:32,16,9,7
1557.8,2024-07-09 16:02:34,16,9,7
1558.3,2024-07-09 16:02:36,16,9,7
1558.1,2024-07-09 16:02:38,16,9,7
1558.1,2024-07-09 16:02:41,16,9,7
1558.2,2024-07-09 16:02:43,16,9,7
1558.6,2024-07-09 16:02:45,16,9,7
1558.4,2024-07-09 16:02:47,16,9,7
1558.6,2024-07-09 16:02:49,16,9,7
1558.3,2024-07-09 16:02:51,16,9,7
1558.2,2024-07-09 16:02:53,16,9,7
1559.2,2024-07-09 16:02:55,16,9,7
1559.6,2024-07-09 16:02:57,16,9,7
1559.3,2024-07-09 16:02:59,16,9,7
1559.8,2024-07-09 16:03:01,16,9,7
1559.2,2024-07-09 16:03:03,16,9,7
1559.3,2024-07-09 16:03:05,16,9,7
1559.4,2024-07-09 16:03:07,16,9,7
1558.8,2024-07-09 16:03:10,16,9,7
1559.4,2024-07-09 16:03:12,16,9,7
1560.0,2024-07-09 16:03:14,16,9,7
1560.3,2024-07-09 16:03:16,16,9,7
1560.2,2024-07-09 16:03:18,16,9,7
1560.6,2024-07-09 16:03:20,16,9,7
1561.1,2024-07-09 16:03:22,16,9,7
1560.9,2024-07-09 16:03:24,16,9,7
1560.7,2024-07-09 16:03:26,16,9,7
1561.2,2024-07-09 16:03:28,16,9,7
1561.2,2024-07-09 16:03:30,16,9,7
1561.1,2024-07-09 16:03:32,16,9,7
1561.0,2024-07-09 16:03:34,16,9,7
1560.5,2024-07-09 16:03:37,16,9,7
1560.9,2024-07-09 16:03:39,16,9,7
1561.2,2024-07-09 16:03:41,16,9,7
1561.2,2024-07-09 16:03:43,16,9,7
1561.2,2024-07-09 16:03:45,16,9,7
1561.5,2024-07-09 16:03:47,16,9,7
1561.8,2024-07-09 16:03:49,16,9,7
1561.6,2024-07-09 16:03:51,16,9,7
1561.7,2024-07-09 16:03:53,16,9,7
1562.2,2024-07-09 16:03:55,16,9,7
1562.2,2024-07-09 16:03:57,16,9,7
1562.5,2024-07-09 16:03:59,16,9,7
1563.0,2024-07-09 16:04:01,16,9,7
1564.0,2024-07-09 16:04:03,16,9,7
1564.1,2024-07-09 16:04:06,16,9,7
1563.8,2024-07-09 16:04:08,16,9,7
1564.4,2024-07-09 16:04:10,16,9,7
1564.3,2024-07-09 16:04:12,16,9,7
1564.5,2024-07-09 16:04:14,16,9,7
1563.9,2024-07-09 16:04:16,16,9,7
1564.3,2024-07-09 16:04:18,16,9,7
1564.7,2024-07-09 16:04:20,16,9,7
1564.2,2024-07-09 16:04:22,16,9,7
1564.5,2024-07-09 16:04:24,16,9,7
1564.6,2024-07-09 16:04:26,16,9,7
1564.5,2024-07-09 16:04:28,16,9,7
1564.5,2024-07-09 16:04:30,16,9,7
1564.4,2024-07-09 16:04:32,16,9,7
1565.2,2024-07-09 16:04:35,16,9,7
1565.4,2024-07-09 16:04:37,16,9,7
1566.9,2024-07-09 16:04:39,16,9,7
1568.0,2024-07-09 16:04:41,16,9,7
1568.3,2024-07-09 16:04:43,16,9,7
1568.3,2024-07-09 16:04:45,16,9,7
1569.5,2024-07-09 16:04:47,16,9,7
1569.4,2024-07-09 16:04:49,16,9,7
1568.6,2024-07-09 16:04:51,16,9,7
1568.5,2024-07-09 16:04:53,16,9,7
1568.7,2024-07-09 16:04:55,16,9,7
1569.2,2024-07-09 16:04:57,16,9,7
1569.3,2024-07-09 16:04:59,16,9,7
1568.7,2024-07-09 16:05:01,16,9,7
1568.7,2024-07-09 16:05:04,16,9,7
1569.2,2024-07-09 16:05:06,16,9,7
1569.7,2024-07-09 16:05:08,16,9,7
1570.0,2024-07-09 16:05:10,16,9,7
1570.0,2024-07-09 16:05:12,16,9,7
1570.6,2024-07-09 16:05:14,16,9,7
1570.6,2024-07-09 16:05:16,16,9,7
1569.7,2024-07-09 16:05:18,16,9,7
1569.8,2024-07-09 16:05:20,16,9,7
1569.3,2024-07-09 16:05:22,16,9,7
1569.9,2024-07-09 16:05:24,16,9,7
1569.5,2024-07-09 16:05:26,16,9,7
1569.4,2024-07-09 16:05:28,16,9,7
1570.4,2024-07-09 16:05:30,16,9,7
1571.1,2024-07-09 16:05:33,16,9,7
1571.3,2024-07-09 16:05:35,16,9,7
1571.3,2024-07-09 16:05:37,16,9,7
1571.9,2024-07-09 16:05:39,16,9,7
1572.1,2024-07-09 16:05:41,16,9,7
1571.9,2024-07-09 16:05:43,16,9,7
1572.1,2024-07-09 16:05:45,16,9,7
1573.0,2024-07-09 16:05:47,16,9,7
1573.1,2024-07-09 16:05:49,16,9,7
1573.2,2024-07-09 16:05:51,16,9,7
1573.6,2024-07-09 16:05:53,16,9,7
1573.4,2024-07-09 16:05:55,16,9,7
1573.0,2024-07-09 16:05:57,16,9,7
1573.0,2024-07-09 16:05:59,16,9,7
1573.1,2024-07-09 16:06:02,16,9,7
1573.9,2024-07-09 16:06:04,16,9,7
1574.0,2024-07-09 16:06:06,16,9,7
1574.3,2024-07-09 16:06:08,16,9,7
1573.8,2024-07-09 16:06:10,16,9,7
1574.3,2024-07-09 16:06:12,16,9,7
1574.5,2024-07-09 16:06:14,16,9,7
1574.3,2024-07-09 16:06:16,16,9,7
1574.0,2024-07-09 16:06:18,16,9,7
1573.6,2024-07-09 16:06:20,16,9,7
1573.0,2024-07-09 16:06:22,16,9,7
1572.9,2024-07-09 16:06:24,16,9,7
1573.5,2024-07-09 16:06:26,16,9,7
1572.5,2024-07-09 16:06:29,16,9,7
1572.9,2024-07-09 16:06:31,16,9,7
1573.1,2024-07-09 16:06:33,16,9,7
1572.9,2024-07-09 16:06:35,16,9,7
1572.4,2024-07-09 16:06:37,16,9,7
1572.9,2024-07-09 16:06:39,16,9,7
1573.5,2024-07-09 16:06:41,16,9,7
1573.8,2024-07-09 16:06:43,16,9,7
1574.6,2024-07-09 16:06:45,16,9,7
1574.8,2024-07-09 16:06:47,16,9,7
1575.1,2024-07-09 16:06:49,16,9,7
1575.4,2024-07-09 16:06:51,16,9,7
1575.6,2024-07-09 16:06:53,16,9,7
1575.7,2024-07-09 16:06:55,16,9,7
1575.6,2024-07-09 16:06:58,16,9,7
1576.0,2024-07-09 16:07:00,16,9,7
1576.1,2024-07-09 16:07:02,16,9,7
1575.7,2024-07-09 16:07:04,16,9,7
1575.4,2024-07-09 16:07:06,16,9,7
1574.7,2024-07-09 16:07:08,16,9,7
1574.9,2024-07-09 16:07:10,16,9,7
1574.4,2024-07-09 16:07:12,16,9,7
1574.4,2024-07-09 16:07:14,16,9,7
1574.4,2024-07-09 16:07:16,16,9,7
1574.7,2024-07-09 16:07:18,16,9,7
1575.4,2024-07-09 16:07:20,16,9,7
1575.8,2024-07-09 16:07:22,16,9,7
1576.0,2024-07-09 16:07:24,16,9,7
1576.2,2024-07-09 16:07:27,16,9,7
1576.1,2024-07-09 16:07:29,16,9,7
1576.8,2024-07-09 16:07:31,16,9,7
1576.9,2024-07-09 16:07:33,16,9,7
1577.0,2024-07-09 16:07:35,16,9,7
1577.0,2024-07-09 16:07:37,16,9,7
1576.7,2024-07-09 16:07:39,16,9,7
1576.1,2024-07-09 16:07:41,16,9,7
1576.3,2024-07-09 16:07:43,16,9,7
1577.1,2024-07-09 16:07:45,16,9,7
1576.9,2024-07-09 16:07:47,16,9,7
1577.4,2024-07-09 16:07:49,16,9,7
1577.4,2024-07-09 16:07:51,16,9,7
1577.6,2024-07-09 16:07:53,16,9,7
1577.7,2024-07-09 16:07:56,16,9,7
1577.6,2024-07-09 16:07:58,16,9,7
1577.7,2024-07-09 16:08:00,16,9,7
1578.4,2024-07-09 16:08:02,16,9,7
1578.9,2024-07-09 16:08:04,16,9,7
1579.0,2024-07-09 16:08:06,16,9,7
1579.0,2024-07-09 16:08:08,16,9,7
1579.2,2024-07-09 16:08:10,16,9,7
1578.7,2024-07-09 16:08:12,16,9,7
1578.3,2024-07-09 16:08:14,16,9,7
1578.8,2024-07-09 16:08:16,16,9,7
1579.0,2024-07-09 16:08:18,16,9,7
1578.9,2024-07-09 16:08:20,16,9,7
1579.0,2024-07-09 16:08:23,16,9,7
1579.3,2024-07-09 16:08:25,16,9,7
1579.1,2024-07-09 16:08:27,16,9,7
1579.6,2024-07-09 16:08:29,16,9,7
1580.1,2024-07-09 16:08:31,16,9,7
1579.5,2024-07-09 16:08:33,16,9,7
1580.2,2024-07-09 16:08:35,16,9,7
1580.3,2024-07-09 16:08:37,16,9,7
1580.4,2024-07-09 16:08:39,16,9,7
1581.2,2024-07-09 16:08:41,16,9,7
1580.7,2024-07-09 16:08:43,16,9,7
1580.5,2024-07-09 16:08:45,16,9,7
873.3,2024-07-11 09:20:45,9,11,7
872.9,2024-07-11 09:20:48,9,11,7
872.4,2024-07-11 09:20:49,9,11,7
871.5,2024-07-11 09:20:52,9,11,7
872.1,2024-07-11 09:20:53,9,11,7
871.6,2024-07-11 09:20:56,9,11,7
871.9,2024-07-11 09:20:58,9,11,7
872.2,2024-07-11 09:21:01,9,11,7
872.1,2024-07-11 09:21:02,9,11,7
872.0,2024-07-11 09:21:05,9,11,7
872.4,2024-07-11 09:21:06,9,11,7
872.8,2024-07-11 09:21:09,9,11,7
872.8,2024-07-11 09:21:10,9,11,7
872.7,2024-07-11 09:21:12,9,11,7
872.8,2024-07-11 09:21:15,9,11,7
872.8,2024-07-11 09:21:16,9,11,7
873.5,2024-07-11 09:21:19,9,11,7
873.6,2024-07-11 09:21:20,9,11,7
873.4,2024-07-11 09:21:23,9,11,7
873.7,2024-07-11 09:21:25,9,11,7
873.7,2024-07-11 09:21:28,9,11,7
872.9,2024-07-11 09:21:29,9,11,7
872.9,2024-07-11 09:21:32,9,11,7
873.1,2024-07-11 09:21:33,9,11,7
873.4,2024-07-11 09:21:36,9,11,7
874.0,2024-07-11 09:21:37,9,11,7
874.2,2024-07-11 09:21:39,9,11,7
874.3,2024-07-11 09:21:42,9,11,7
874.4,2024-07-11 09:21:43,9,11,7
874.7,2024-07-11 09:21:46,9,11,7
875.2,2024-07-11 09:21:47,9,11,7
875.7,2024-07-11 09:21:50,9,11,7
875.7,2024-07-11 09:21:52,9,11,7
875.9,2024-07-11 09:21:55,9,11,7
876.3,2024-07-11 09:21:56,9,11,7
876.7,2024-07-11 09:21:59,9,11,7
876.7,2024-07-11 09:22:00,9,11,7
875.8,2024-07-11 09:22:03,9,11,7
875.3,2024-07-11 09:22:04,9,11,7
874.5,2024-07-11 09:22:07,9,11,7
874.9,2024-07-11 09:22:08,9,11,7
875.0,2024-07-11 09:22:10,9,11,7
875.1,2024-07-11 09:22:13,9,11,7
874.7,2024-07-11 09:22:14,9,11,7
875.4,2024-07-11 09:22:17,9,11,7
875.1,2024-07-11 09:22:19,9,11,7
875.3,2024-07-11 09:22:22,9,11,7
875.9,2024-07-11 09:22:23,9,11,7
876.1,2024-07-11 09:22:26,9,11,7
875.6,2024-07-11 09:22:27,9,11,7
875.3,2024-07-11 09:22:29,9,11,7
875.0,2024-07-11 09:22:32,9,11,7
874.9,2024-07-11 09:22:33,9,11,7
875.5,2024-07-11 09:22:36,9,11,7
875.7,2024-07-11 09:22:37,9,11,7
875.6,2024-07-11 09:22:40,9,11,7
876.1,2024-07-11 09:22:41,9,11,7
875.9,2024-07-11 09:22:44,9,11,7
875.4,2024-07-11 09:22:46,9,11,7
876.1,2024-07-11 09:22:49,9,11,7
877.0,2024-07-11 09:22:50,9,11,7
877.3,2024-07-11 09:22:53,9,11,7
876.8,2024-07-11 09:22:54,9,11,7
877.1,2024-07-11 09:22:57,9,11,7
877.5,2024-07-11 09:22:58,9,11,7
877.9,2024-07-11 09:23:01,9,11,7
877.8,2024-07-11 09:23:02,9,11,7
878.0,2024-07-11 09:23:04,9,11,7
878.2,2024-07-11 09:23:07,9,11,7
877.8,2024-07-11 09:23:08,9,11,7
878.1,2024-07-11 09:23:11,9,11,7
877.9,2024-07-11 09:23:13,9,11,7
878.0,2024-07-11 09:23:16,9,11,7
877.4,2024-07-11 09:23:17,9,11,7
877.8,2024-07-11 09:23:20,9,11,7
877.5,2024-07-11 09:23:21,9,11,7
876.7,2024-07-11 09:23:24,9,11,7
877.1,2024-07-11 09:23:25,9,11,7
877.4,2024-07-11 09:23:28,9,11,7
877.3,2024-07-11 09:23:29,9,11,7
877.9,2024-07-11 09:23:32,9,11,7
876.7,2024-07-11 09:23:33,9,11,7
876.9,2024-07-11 09:23:36,9,11,7
877.0,2024-07-11 09:23:37,9,11,7
877.2,2024-07-11 09:23:40,9,11,7
876.9,2024-07-11 09:23:42,9,11,7
877.6,2024-07-11 09:23:45,9,11,7
877.7,2024-07-11 09:23:46,9,11,7
878.0,2024-07-11 09:23:49,9,11,7
877.2,2024-07-11 09:23:50,9,11,7
877.4,2024-07-11 09:23:52,9,11,7
877.5,2024-07-11 09:23:55,9,11,7
877.4,2024-07-11 09:23:56,9,11,7
876.6,2024-07-11 09:23:59,9,11,7
876.0,2024-07-11 09:24:00,9,11,7
875.3,2024-07-11 09:24:03,9,11,7
876.2,2024-07-11 09:24:04,9,11,7
876.6,2024-07-11 09:24:07,9,11,7
877.7,2024-07-11 09:24:09,9,11,7
878.3,2024-07-11 09:24:12,9,11,7
878.3,2024-07-11 09:24:13,9,11,7
878.3,2024-07-11 09:24:16,9,11,7
878.5,2024-07-11 09:24:17,9,11,7
878.7,2024-07-11 09:24:20,9,11,7
879.4,2024-07-11 09:24:21,9,11,7
879.0,2024-07-11 09:24:24,9,11,7
878.9,2024-07-11 09:24:25,9,11,7
878.7,2024-07-11 09:24:28,9,11,7
878.1,2024-07-11 09:24:29,9,11,7
877.8,2024-07-11 09:24:32,9,11,7
878.0,2024-07-11 09:24:33,9,11,7
878.1,2024-07-11 09:24:36,9,11,7
878.1,2024-07-11 09:24:38,9,11,7
878.0,2024-07-11 09:24:41,9,11,7
877.5,2024-07-11 09:24:42,9,11,7
877.9,2024-07-11 09:24:45,9,11,7
878.0,2024-07-11 09:24:46,9,11,7
878.1,2024-07-11 09:24:49,9,11,7
877.4,2024-07-11 09:24:50,9,11,7
877.1,2024-07-11 09:24:53,9,11,7
877.3,2024-07-11 09:24:54,9,11,7
877.1,2024-07-11 09:24:57,9,11,7
877.8,2024-07-11 09:24:58,9,11,7
878.1,2024-07-11 09:25:01,9,11,7
877.6,2024-07-11 09:25:03,9,11,7
877.6,2024-07-11 09:25:06,9,11,7
876.8,2024-07-11 09:25:07,9,11,7
876.4,2024-07-11 09:25:10,9,11,7
875.9,2024-07-11 09:25:11,9,11,7
876.4,2024-07-11 09:25:14,9,11,7
876.1,2024-07-11 09:25:15,9,11,7
876.1,2024-07-11 09:25:18,9,11,7
876.2,2024-07-11 09:25:19,9,11,7
875.4,2024-07-11 09:25:22,9,11,7
874.9,2024-07-11 09:25:23,9,11,7
875.4,2024-07-11 09:25:26,9,11,7
875.7,2024-07-11 09:25:28,9,11,7
876.3,2024-07-11 09:25:29,9,11,7
876.4,2024-07-11 09:25:33,9,11,7
877.4,2024-07-11 09:25:34,9,11,7
878.5,2024-07-11 09:25:37,9,11,7
878.2,2024-07-11 09:25:38,9,11,7
876.5,2024-07-11 09:25:41,9,11,7
875.8,2024-07-11 09:25:42,9,11,7
875.9,2024-07-11 09:25:45,9,11,7
876.8,2024-07-11 09:25:46,9,11,7
877.8,2024-07-11 09:25:49,9,11,7
877.8,2024-07-11 09:25:50,9,11,7
879.0,2024-07-11 09:25:52,9,11,7
879.4,2024-07-11 09:25:55,9,11,7
879.4,2024-07-11 09:25:57,9,11,7
879.6,2024-07-11 09:26:00,9,11,7
881.1,2024-07-11 09:26:01,9,11,7
881.7,2024-07-11 09:26:04,9,11,7
881.9,2024-07-11 09:26:05,9,11,7
881.0,2024-07-11 09:26:07,9,11,7
879.9,2024-07-11 09:26:10,9,11,7
880.9,2024-07-11 09:26:11,9,11,7
882.0,2024-07-11 09:26:14,9,11,7
881.9,2024-07-11 09:26:15,9,11,7
881.8,2024-07-11 09:26:18,9,11,7
882.2,2024-07-11 09:26:19,9,11,7
883.2,2024-07-11 09:26:21,9,11,7
